,id,area_name,address_lat,address_lng,employer_id,employer_name
21318,47571414,Москва,,,599,"РОСБАНК, Societe Generale Group (Russia)"
21319,47571533,Санкт-Петербург,60.0041,30.362563,2457614,Геоскан
21320,47572022,Москва,55.804415,37.56468,32737,"Крошка-Картошка, Сеть кафе быстрого питания"
21324,47572854,Москва,55.79942,37.585856,3095,Инфосистемы Джет
21326,47573466,Москва,55.753676,37.619899,586,Банк Русский Стандарт
21328,47575220,Омск,54.985395,73.387481,4914081,Диплей
21330,47576171,Москва,55.7361458788,37.5950155939,15589,HFLabs
21331,47576495,Новосибирск,,,8550,Центр финансовых технологий
21333,47576779,Москва,55.757744,37.645744,4006,QSOFT
21336,47577291,Ростов-на-Дону,47.237633,39.691091,47042,Цифровой Диалог
21337,47577379,Ростов-на-Дону,47.237633,39.691091,47042,Цифровой Диалог
21338,47577390,Санкт-Петербург,,,46769,Mercury Development
21339,47577421,Санкт-Петербург,,,46769,Mercury Development
21340,47577542,Красноярск,,,111102,Руслов
21342,47577761,Санкт-Петербург,,,46769,Mercury Development
21343,47577857,Новосибирск,,,46769,Mercury Development
21347,47578960,Москва,55.657606,37.373338,3457,Феникс Контакт Рус
21351,47579489,Санкт-Петербург,,,3529,Сбербанк
21354,47579867,Иваново (Ивановская область),57.004346932,40.9724217344,3040534,Digital-агентство Цунами
21355,47579927,Москва,,,3529,Сбербанк
21358,47580081,Самара,53.203354,50.164288,3198132,МБУК г.о. Самара СМИБС
21359,47580301,Москва,,,3529,Сбербанк
21360,47580350,Челябинск,55.186037,61.404934,923083,ROCKSTONE
21361,47580386,Москва,,,2638551,Энерджи Консалтинг
21362,47580387,Санкт-Петербург,,,923083,ROCKSTONE
21363,47580438,Новосибирск,55.029575,82.908365,1025275,Сеть магазинов цифровой и бытовой техники DNS
21364,47580831,Краснодар,45.05178,38.974675,131539,ФТО
21365,47580865,Омск,54.965951,73.382064,131539,ФТО
21368,47581295,Москва,55.796273,37.599687,5923,Ренессанс Кредит
21372,47581950,Москва,55.585337,37.621471,2617,Faberlic
21373,47582030,Москва,55.585337,37.621471,2617,Faberlic
21375,47582399,Севастополь,44.612086,33.521533,2594709,Европейские информационные технологии
21376,47582523,Москва,55.756842,37.610323,2743,Комплектэнерго
21379,47583106,Москва,55.736037,37.710719,6591,Промсвязьбанк
21381,47583372,Москва,,,662,ИНТЕКО
21384,47584049,Нижний Новгород,56.317832,44.060559,93051,ЛАД
21385,47584077,Москва,55.749511,37.537083,281,Columbus East
21386,47584081,Москва,55.733148,37.665992,109995,МультиКарта
21387,47584386,Санкт-Петербург,,,281,Columbus East
21388,47584635,Москва,55.708354,37.652705,1521936,РНКБ Банк (ПАО)
21390,47584741,Хабаровск,48.486327,135.074181,1182859,Амур Минералс
21392,47584885,Москва,,,39209,Газпром бурение
21395,47585220,Санкт-Петербург,59.924046,30.361583,1926557,Личи Рус
21397,47585460,Ярославль,57.631802,39.8707,138423,ФогСофт
21398,47585617,Москва,55.796273,37.599687,5923,Ренессанс Кредит
21400,47585706,Москва,,,180028,Finstar Financial Group
21401,47585738,Москва,,,4917,"EGAR TECHNOLOGY, INC."
21403,47585772,Орел,,,798923,VOXYS
21405,47586079,Санкт-Петербург,59.958929,30.350255,43249,АЛЕКСАНДР - НЕДВИЖИМОСТЬ
21407,47586248,Москва,,,1057,Лаборатория Касперского
21410,47586538,Москва,,,3782,РГС Банк
21413,47586793,Москва,55.876652,37.665381,159365,KDL Клинико диагностические лаборатории
21414,47586895,Самара,,,87021,WILDBERRIES
21419,47587913,Санкт-Петербург,59.912017,30.295117,46529,"Балтийский лизинг, группа компаний"
21425,47588510,Москва,55.7967105261,37.561866627,2931950,Группа Компаний Мечел
21426,47588611,Москва,,,1057,Лаборатория Касперского
21427,47588754,Уфа,,,39305,Газпром нефть
21428,47588756,Екатеринбург,,,39305,Газпром нефть
21429,47588757,Новосибирск,,,39305,Газпром нефть
21430,47588758,Омск,,,39305,Газпром нефть
21431,47588759,Самара,,,39305,Газпром нефть
21435,47589105,Ижевск,56.854374,53.229484,4109255,АУ УР КССШОР
21438,47589647,Казань,55.791562,49.105174,1201,PwC
21440,47589898,Москва,55.683919,37.298563,797420,Ивит
21441,47590072,Самара,53.187515,50.08997,850123,Сеть магазинов женской одежды LIME
21443,47590256,Екатеринбург,,,47479,"МОТИВ, телекоммуникационная группа"
21444,47590348,Екатеринбург,56.846824,60.616474,47479,"МОТИВ, телекоммуникационная группа"
21445,47590449,Москва,55.782906,37.598232,3087089,Анлимитед Продакшен
21446,47590454,Барнаул,53.335382,83.691993,1190054,Soft-logic
21448,47590566,Москва,,,8063,Курьер Сервис Экспресс
21449,47590660,Новосибирск,55.078468,83.059363,3543957,ИТС-Сибирь
21450,47590665,Тула,54.229906,37.678487,699344,Экспро
21452,47590741,Москва,55.70285,37.648465,3231311,Ордамед
21458,47591333,Уфа,54.768749,55.962096,1262738,Медиа-Холдинг
21464,47591519,Таганрог,47.212028,38.933919,1812373,Mentalstack
21466,47591958,Самара,53.253767,50.210345,36486,Magenta Technology
21468,47592137,Красноярск,55.995085,92.933025,51901,Покров
21473,47592587,Казань,55.780213,49.133444,208902,Аркадия
21476,47592822,Москва,,,3818429,CUSTOMERTIMES
21480,47593323,Краснодар,,,1740,Яндекс
21481,47593324,Саратов,,,1740,Яндекс
21482,47593325,Тюмень,,,1740,Яндекс
21483,47593326,Тольятти,,,1740,Яндекс
21484,47593327,Ижевск,,,1740,Яндекс
21485,47593328,Барнаул,,,1740,Яндекс
21486,47593329,Ульяновск,,,1740,Яндекс
21487,47593330,Иркутск,,,1740,Яндекс
21488,47593331,Хабаровск,,,1740,Яндекс
21489,47593332,Ярославль,,,1740,Яндекс
21490,47593333,Владивосток,,,1740,Яндекс
21491,47593334,Махачкала,,,1740,Яндекс
21492,47593335,Томск,,,1740,Яндекс
21493,47593336,Оренбург,,,1740,Яндекс
21494,47593337,Кемерово,,,1740,Яндекс
21495,47593338,Новокузнецк,,,1740,Яндекс
21496,47593339,Рязань,,,1740,Яндекс
21497,47593340,Набережные Челны,,,1740,Яндекс
21498,47593341,Астрахань,,,1740,Яндекс
21499,47593342,Пенза,,,1740,Яндекс
21500,47593343,Киров (Кировская область),,,1740,Яндекс
21501,47593344,Липецк,,,1740,Яндекс
21502,47593345,Балашиха,,,1740,Яндекс
21503,47593346,Чебоксары,,,1740,Яндекс
21504,47593347,Калининград,,,1740,Яндекс
21505,47593348,Тула,,,1740,Яндекс
21506,47593349,Курск,,,1740,Яндекс
21507,47593350,Ставрополь,,,1740,Яндекс
21508,47593351,Севастополь,,,1740,Яндекс
21509,47593352,Сочи,,,1740,Яндекс
21510,47593353,Улан-Удэ,,,1740,Яндекс
21511,47593354,Тверь,,,1740,Яндекс
21512,47593355,Магнитогорск,,,1740,Яндекс
21513,47593356,Иваново (Ивановская область),,,1740,Яндекс
21514,47593357,Брянск,,,1740,Яндекс
21515,47593358,Белгород,,,1740,Яндекс
21516,47593359,Сургут,,,1740,Яндекс
21517,47593360,Владимир,,,1740,Яндекс
21518,47593361,Чита,,,1740,Яндекс
21519,47593362,Нижний Тагил,,,1740,Яндекс
21520,47593363,Архангельск,,,1740,Яндекс
21521,47593364,Симферополь,,,1740,Яндекс
21522,47593365,Калуга,,,1740,Яндекс
21523,47593366,Смоленск,,,1740,Яндекс
21524,47593367,Волжский (Волгоградская область),,,1740,Яндекс
21525,47593368,Якутск,,,1740,Яндекс
21526,47593369,Саранск,,,1740,Яндекс
21527,47593370,Череповец,,,1740,Яндекс
21528,47593371,Курган,,,1740,Яндекс
21529,47593372,Вологда,,,1740,Яндекс
21530,47593494,Москва,55.793834,37.696301,6591,Промсвязьбанк
21531,47593577,Орел,,,1740,Яндекс
21532,47593578,Подольск (Московская область),,,1740,Яндекс
21533,47593579,Грозный,,,1740,Яндекс
21534,47593580,Владикавказ,,,1740,Яндекс
21536,47593927,Москва,,,920361,ISS
21537,47593928,Санкт-Петербург,,,577392,Arsenal
21538,47594138,Москва,55.742119,37.558957,3782,РГС Банк
21540,47594341,Москва,55.742119,37.558957,3782,РГС Банк
21549,47595336,Москва,55.803519,37.584353,136929,ivi
21551,47595790,Москва,,,12550,ПИК-специализированный застройщик
21555,47596337,Ульяновск,,,780623,ZiMAD
21558,47596499,Пермь,58.008934,56.230755,688499,КБ Урал ФД
21561,47596639,Санкт-Петербург,59.900922,30.420693,35241,Конфидент
21562,47596666,Санкт-Петербург,59.944346,30.483808,2619123,Сириус
21563,47596750,Челябинск,55.128223,61.366738,1118976,Южуралзолото Группа Компаний
21564,47596752,Уфа,,,801786,"Орбита, Научно-внедренческое предприятие"
21565,47596853,Москва,,,3144945,Ростелеком Информационные Технологии
21568,47597545,Набережные Челны,,,873710,VSEMAYKI.RU
21570,47597677,Челябинск,55.173555,61.384875,3177,Первый Бит
21572,47597882,Москва,55.673423,37.631856,703850,Московский филиал АО ЦентрИнформ
21574,47598008,Пермь,58.015261,56.286666,1521497,Oxtron
21575,47598507,Москва,55.802897,37.499174,636212,ФинГрад
21576,47599197,Самара,53.225953,50.177844,87322,Регистратор доменных имен РЕГ.РУ
21578,47599443,Самара,,,87322,Регистратор доменных имен РЕГ.РУ
21579,47599792,Санкт-Петербург,59.9206662724,30.3601948135,728292,СПб ГУП Санкт-Петербургский информационно-аналитический центр
21580,47600394,Ижевск,56.858640735,53.223153454,1980984,Dexsys
21581,47600398,Королев,55.921087,37.834947,1189320,"Бристоль, сеть магазинов"
21585,47600735,Казань,55.789785,49.108606,147704,Цифровые технологии
21589,47601325,Волгоград,,,761721,СушиВесла
21590,47601464,Волгоград,,,761721,СушиВесла
21593,47601682,Москва,,,665449,Строительный Двор
21594,47601805,Москва,55.674585,37.503459,3144945,Ростелеком Информационные Технологии
21596,47602400,Чебоксары,56.142822,47.21219,1390206,НПП ДИНАМИКА
21597,47602432,Санкт-Петербург,,,1573351,iFuture
21599,47602759,Брянск,53.262498,34.343501,28275,B2B-Center
21601,47602944,Москва,55.682635,37.624615,42080,Такском
21603,47603091,Волгоград,,,761721,СушиВесла
21604,47603135,Москва,55.760089,37.662776,4620,ГЛОРИЯ ДЖИНС
21605,47603223,Владимир,55.746228,37.546093,142788,Бамтоннельстрой-Мост
21607,47603430,Москва,55.784395,37.622244,216562,"ЕКА, Топливная компания"
21608,47603553,Волгоград,,,761721,СушиВесла
21609,47604314,Москва,55.802897,37.499174,1621147,Pyrus
21613,47604632,Пермь,57.989012,56.20359,2076464,Где мои дети
21614,47604649,Нижний Новгород,56.3164612987,43.9707200847,79437,НоваКард
21618,47604967,Москва,55.779054,37.588611,1212374,FUNCORP
21620,47605102,Москва,55.735388,37.586904,1740,Яндекс
21621,47605201,Москва,55.779054,37.588611,1212374,FUNCORP
21622,47605310,Екатеринбург,,,67310,ТЕХНЭКС
21623,47605318,Москва,55.796607,37.580032,2995414,Обоз
21628,47605975,Санкт-Петербург,,,1829949,СберЗвук
21635,47606963,Москва,55.811219,37.509748,127256,Корпорация СИНЕРГИЯ
21636,47607071,Симферополь,44.948174,34.102267,1962711,Группа Компаний ИСА
21637,47607159,Москва,,,4649269,"Иннотех, Группа компаний"
21638,47607161,Москва,55.780836,37.586473,2935519,ГКУ Центр организации дорожного движения Правительства Москвы
21639,47607205,Москва,,,49357,"МАГНИТ, Розничная сеть"
21640,47607305,Санкт-Петербург,0.0,0.0,3783,Банк Санкт-Петербург
21643,47607360,Санкт-Петербург,,,612792,Стандарт
21647,47607968,Москва,,,2136954,Домклик
21651,47608292,Москва,55.737309,37.636662,2560385,RJ Games
21652,47608371,Москва,,,3529,Сбербанк
21653,47608392,Санкт-Петербург,,,3529,Сбербанк
21655,47608436,Москва,55.815494,37.575396,882,1С
21656,47608438,Орел,52.980354,36.049231,1305591,LOOM
21657,47608450,Москва,,,15478,VK
21658,47608523,Москва,,,2877476,КлаудФэктори
21660,47608555,Москва,,,3529,Сбербанк
21661,47608578,Санкт-Петербург,,,3529,Сбербанк
21666,47609039,Казань,,,5629427,Medlinx
21667,47609041,Нижний Новгород,,,5629427,Medlinx
21670,47609283,Красноярск,56.011812,92.8631,869546,Аукцион Au.ru
21671,47609285,Красноярск,56.011812,92.8631,869546,Аукцион Au.ru
21674,47609350,Москва,55.726269,37.713342,247,Компэл
21676,47609412,Санкт-Петербург,,,1740,Яндекс
21678,47609427,Санкт-Петербург,,,1740,Яндекс
21679,47609695,Екатеринбург,56.846701,60.615899,2419,R-Style Softlab (Эр-Стайл Софтлаб)
21680,47609711,Тольятти,53.505828,49.293892,2419,R-Style Softlab (Эр-Стайл Софтлаб)
21681,47609730,Новосибирск,55.016265,82.920007,2419,R-Style Softlab (Эр-Стайл Софтлаб)
21685,47610236,Севастополь,44.59031,33.491493,1766025,Крым Диджитал Груп
21686,47610266,Москва,55.728621,37.644791,110647,ООО «Мицубиси Электрик (РУС)» / Mitsubishi Electric (Russia) LLC
21687,47611165,Москва,,,4649269,"Иннотех, Группа компаний"
21689,47612363,Новосибирск,55.016404,82.933509,2631599,IQsоft
21690,47612371,Новосибирск,55.016404,82.933509,2631599,IQsоft
21691,47612403,Новосибирск,55.016404,82.933509,2631599,IQsоft
21692,47612465,Красноярск,55.992709,92.914708,136475,"Командор, сеть супермаркетов"
21695,47612725,Томск,,,4382297,МАГ Девелопмент
21699,47613245,Новосибирск,,,26624,Positive Technologies
21700,47613308,Москва,55.794887,37.712812,26624,Positive Technologies
21701,47613323,Санкт-Петербург,59.942367,30.354127,26624,Positive Technologies
21702,47613346,Самара,53.1983,50.104047,26624,Positive Technologies
21703,47613355,Нижний Новгород,56.308285,44.002995,26624,Positive Technologies
21704,47613365,Томск,56.475717,84.987157,26624,Positive Technologies
21705,47613508,Барнаул,53.335382,83.691993,1190054,Soft-logic
21706,47613866,Кстово,56.107052,44.144749,4027241,ЛУКОЙЛ-Нижегороднефтеоргсинтез
21708,47614427,Екатеринбург,,,81214,ПартКом
21709,47614664,Долгопрудный,55.72091,37.650819,1237073,АТМ АЛЬЯНС
21710,47614752,Москва,,,4649269,"Иннотех, Группа компаний"
21711,47614760,Химки,55.72091,37.650819,1237073,АТМ АЛЬЯНС
21712,47614761,Самара,,,4649269,"Иннотех, Группа компаний"
21718,47615663,Москва,,,1740,Яндекс
21719,47615664,Нижний Новгород,,,1740,Яндекс
21721,47615741,Казань,55.770502,49.117472,853598,Радиоприбор
21722,47615850,Орел,53.01479,36.1564,2703297,МТК Росберг Центр
21723,47615948,Екатеринбург,56.901739,60.602262,2748,Ростелеком
21725,47615995,Краснодар,,,78638,Тинькофф
21731,47617354,Клин,,,12040,"Европласт, объединение предприятий"
21734,47617600,Оренбург,,,586857,Стройландия
21736,47617616,Ижевск,,,1022259,BFG Group
21737,47617676,Москва,55.804471,37.590335,4719986,ГПБ ИНВЕСТИЦИИ
21741,47618519,Самара,53.224735,50.197283,2633,ТРАНСКАПИТАЛБАНК
21742,47618879,Санкт-Петербург,59.9798810882,30.3361909559,37261,БАНК РОССИЯ
21745,47619141,Уфа,54.755202,56.01718,939019,Компания ТЕХНОТЕКС
21748,47619322,Москва,,,1060266,Т1 Консалтинг
21749,47619986,Москва,,,3114205,ИММО
21751,47620090,Москва,,,980603,Рилайнс
21752,47620367,Москва,,,68268,"Пионер, Группа компаний"
21753,47620389,Москва,,,980603,Рилайнс
21754,47620628,Москва,55.754203,37.556388,802558,ECOMMPAY IT
21755,47621022,Нижний Новгород,,,3093773,Гарда Технологии
21758,47621265,Новосибирск,55.026866,82.928137,912436,ГКУ НСО РИЦ
21759,47621312,Новосибирск,55.028888,82.926484,5599,Лаборатория Гемотест
21760,47621500,Тула,,,2534580,Академия современного профессионального образования
21761,47621703,Санкт-Петербург,59.9023739381,30.3043212064,31050,"РИВ ГОШ, Сеть магазинов"
21763,47621823,Санкт-Петербург,59.927319,30.347129,1226232,Гарпикс
21764,47621838,Екатеринбург,56.836101,60.614578,4515,JetStyle
21766,47622264,Екатеринбург,56.832176,60.613563,798923,VOXYS
21768,47622419,Москва,,,78638,Тинькофф
21769,47622763,Казань,55.780846,49.127354,228268,Флэт
21772,47623168,Москва,,,2733062,Лига Цифровой Экономики
21773,47623189,Москва,,,2733062,Лига Цифровой Экономики
21775,47623433,Москва,,,103944,РТИ
21777,47623837,Красноярск,56.012214,92.859803,3177,Первый Бит
21779,47623938,Белгород,50.578989,36.585875,1621201,Сеть аптек «Таблеточка»
21780,47624123,Москва,,,906557,SberTech
21781,47624304,Москва,55.536298,37.574058,38314,БЕРГ Холдинг
21782,47624395,Санкт-Петербург,59.977481,30.317692,159033,"Хеликс, лабораторная служба"
21783,47624466,Санкт-Петербург,0.0,0.0,1283,"Электрон, НИПК"
21787,47625062,Воронеж,51.689041,39.221254,1276490,Группа Компаний Астрал
21789,47625443,Москва,55.682803,37.564536,541900,ФГБУ ЦСМС
21790,47625492,Воронеж,,,3177,Первый Бит
21791,47625666,Саратов,,,468,"Согласие, страховая компания"
21792,47625686,Нижний Новгород,56.259133,43.874401,99966,Spar
21796,47625957,Москва,55.736174,37.533185,4315301,СберСпасибо
21803,47627592,Москва,,,206972,НПЦ «ЭЛВИС»
21805,47627632,Москва,55.798384,37.580589,1793216,Ростелеком-Солар
21807,47628187,Омск,55.000482,73.373755,4331764,Диджитал Девелопмент
21808,47628230,Москва,55.692962,37.65973,3776,МТС
21810,47628470,Челябинск,55.242037,61.30868,4386384,Челябинское высшее военное авиационное Краснознаменное училище штурманов
21811,47628657,Челябинск,55.242037,61.30868,4386384,Челябинское высшее военное авиационное Краснознаменное училище штурманов
21812,47628684,Самара,53.203058,50.156383,727029,Pravo.Tech
21813,47628870,Москва,,,39305,Газпром нефть
21818,47629774,Екатеринбург,56.829547,60.614417,1043716,Франчайзинговая розничная сеть Галамарт
21819,47629827,Москва,,,3415,ИНФОРМЗАЩИТА
21820,47630146,Махачкала,42.9567399804,47.5102577275,1425300,Интех-Софт
21821,47630297,Москва,,,2666179,Azur Games
21822,47630453,Новосибирск,54.980394,82.897882,64174,2ГИС
21824,47630522,Санкт-Петербург,,,64174,2ГИС
21825,47630536,Москва,,,64174,2ГИС
21826,47630554,Казань,,,64174,2ГИС
21828,47630557,Нижний Новгород,,,64174,2ГИС
21829,47630564,Екатеринбург,,,64174,2ГИС
21830,47630573,Челябинск,,,64174,2ГИС
21831,47630582,Пермь,,,64174,2ГИС
21832,47630593,Ростов-на-Дону,,,64174,2ГИС
21833,47630622,Краснодар,,,64174,2ГИС
21834,47630967,Ярославль,57.62627,39.852203,562301,Баланс ИТС
21835,47631001,Ярославль,57.62627,39.852203,562301,Баланс ИТС
21836,47631012,Ярославль,57.62627,39.852203,562301,Баланс ИТС
21837,47631045,Ярославль,57.62627,39.852203,562301,Баланс ИТС
21840,47631539,Москва,55.740771,37.655302,3776,МТС
21844,47632201,Новокузнецк,53.759363,87.147767,1473866,Сбербанк-Сервис
21845,47632244,Рязань,54.565702,39.826602,3280,ТехноНИКОЛЬ
21846,47632255,Москва,,,1521936,РНКБ Банк (ПАО)
21849,47632386,Москва,,,36587,Москворечье Трейдинг
21850,47632412,Нижний Новгород,,,3765831,Neuro.net
21851,47632427,Кингисепп,,,2769379,Доксинбокс
21853,47632871,Тюмень,57.158047,65.533825,4110446,Паритет
21855,47633322,Москва,55.66404,37.597971,683931,Сантехника-Онлайн
21856,47633330,Москва,,,816,MERLION
21857,47633794,Москва,,,6528,dentsu
21858,47633940,Москва,55.687167,37.665336,582248,Консист-ОС
21870,47635281,Санкт-Петербург,,,5694,Комус
21871,47635325,Москва,55.761092,37.680203,5694,Комус
21872,47635415,Москва,,,1928908,Дальпромрыба
21873,47635432,Москва,55.743588,37.565587,1899640,Cappasity Inc.
21875,47635872,Санкт-Петербург,59.9206662724,30.3601948135,728292,СПб ГУП Санкт-Петербургский информационно-аналитический центр
21876,47635878,Ярославль,57.641163,39.873772,1011769,АйТи-Консалтинг
21878,47635942,Москва,,,1925,Бизнеспроект
21883,47636937,Москва,,,45124,Zecurion
21884,47637072,Москва,55.754203,37.556388,7285,"Велес Капитал, ИК"
21885,47637341,Москва,,,1057,Лаборатория Касперского
21886,47637433,Екатеринбург,56.8187,60.635904,662065,Уральский центр систем безопасности
21892,47638270,Санкт-Петербург,50.382207,30.478275,2092867,BeeJee
21893,47638291,Санкт-Петербург,59.970587,30.339907,4528777,Динамекс
21897,47638757,Санкт-Петербург,59.959494,30.319398,5365096,Диалог
21901,47640169,Москва,55.734521,37.662299,3177,Первый Бит
21903,47640489,Санкт-Петербург,59.9206662724,30.3601948135,728292,СПб ГУП Санкт-Петербургский информационно-аналитический центр
21904,47640659,Санкт-Петербург,59.993604,30.244695,743207,SPRINTHOST
21905,47640727,Москва,55.790585,37.703999,665997,BINAGroup
21907,47640890,Москва,55.817512,37.655823,45124,Zecurion
21913,47641422,Москва,,,946607,СБЕРКОРУС
21914,47641516,Санкт-Петербург,59.9206662724,30.3601948135,728292,СПб ГУП Санкт-Петербургский информационно-аналитический центр
21915,47641639,Москва,55.414348,37.900479,65,Московский аэропорт Домодедово
21918,47642158,Москва,55.798323,37.606002,154,Diasoft
21919,47642389,Москва,,,3909076,Takeoff Staff
21920,47642609,Махачкала,,,1150295,Атаева Руманият Магомедшариповна
21921,47642650,Москва,,,5482268,Интеллектуальные Продукты
21922,47643376,Москва,,,733,ЛАНИТ
21924,47643559,Тамбов,,,1740,Яндекс
21925,47643560,Мурманск,,,1740,Яндекс
21926,47643561,Петрозаводск,,,1740,Яндекс
21927,47643562,Нижневартовск,,,1740,Яндекс
21928,47643563,Кострома,,,1740,Яндекс
21929,47643564,Стерлитамак,,,1740,Яндекс
21930,47643565,Йошкар-Ола,,,1740,Яндекс
21931,47643566,Новороссийск,,,1740,Яндекс
21932,47643567,Химки,,,1740,Яндекс
21933,47643568,Таганрог,,,1740,Яндекс
21934,47643569,Комсомольск-на-Амуре,,,1740,Яндекс
21935,47643570,Сыктывкар,,,1740,Яндекс
21936,47643571,Нальчик,,,1740,Яндекс
21937,47643572,Нижнекамск,,,1740,Яндекс
21938,47643573,Мытищи,,,1740,Яндекс
21939,47643574,Шахты,,,1740,Яндекс
21940,47643575,Дзержинск (Нижегородская область),,,1740,Яндекс
21941,47643576,Орск,,,1740,Яндекс
21942,47643577,Энгельс,,,1740,Яндекс
21943,47643578,Благовещенск (Амурская область),,,1740,Яндекс
21944,47643579,Братск,,,1740,Яндекс
21945,47643580,Королев,,,1740,Яндекс
21946,47643581,Ангарск,,,1740,Яндекс
21947,47643582,Великий Новгород,,,1740,Яндекс
21948,47643583,Старый Оскол,,,1740,Яндекс
21949,47643584,Псков,,,1740,Яндекс
21950,47643585,Люберцы,,,1740,Яндекс
21951,47643586,Южно-Сахалинск,,,1740,Яндекс
21952,47643587,Бийск,,,1740,Яндекс
21953,47643588,Прокопьевск,,,1740,Яндекс
21954,47643589,Армавир,,,1740,Яндекс
21955,47643590,Балаково,,,1740,Яндекс
21956,47643591,Абакан,,,1740,Яндекс
21957,47643592,Рыбинск,,,1740,Яндекс
21958,47643593,Норильск,,,1740,Яндекс
21959,47643594,Северодвинск,,,1740,Яндекс
21960,47643595,Петропавловск-Камчатский,,,1740,Яндекс
21961,47643596,Красногорск,,,1740,Яндекс
21962,47643597,Уссурийск,,,1740,Яндекс
21963,47643598,Волгодонск,,,1740,Яндекс
21964,47643599,Новочеркасск,,,1740,Яндекс
21965,47643600,Сызрань,,,1740,Яндекс
21966,47643601,Каменск-Уральский,,,1740,Яндекс
21967,47643602,Златоуст,,,1740,Яндекс
21968,47643603,Альметьевск,,,1740,Яндекс
21969,47643604,Электросталь,,,1740,Яндекс
21970,47643605,Керчь,,,1740,Яндекс
21971,47643606,Миасс,,,1740,Яндекс
21972,47643607,Салават,,,1740,Яндекс
21973,47643608,Копейск,,,1740,Яндекс
21974,47643659,Пятигорск,,,1740,Яндекс
21975,47643660,Находка,,,1740,Яндекс
21976,47643661,Хасавюрт,,,1740,Яндекс
21977,47643662,Рубцовск,,,1740,Яндекс
21978,47643663,Майкоп,,,1740,Яндекс
21979,47643664,Коломна,,,1740,Яндекс
21980,47643665,Березники,,,1740,Яндекс
21981,47643666,Домодедово,,,1740,Яндекс
21982,47643667,Ковров,,,1740,Яндекс
21983,47643668,Одинцово,,,1740,Яндекс
21984,47643669,Нефтекамск,,,1740,Яндекс
21985,47643670,Кисловодск,,,1740,Яндекс
21986,47643671,Батайск,,,1740,Яндекс
21987,47643672,Нефтеюганск,,,1740,Яндекс
21988,47643673,Новочебоксарск,,,1740,Яндекс
21989,47643674,Дербент,,,1740,Яндекс
21990,47643675,Серпухов,,,1740,Яндекс
21991,47643676,Щелково,,,1740,Яндекс
21992,47643677,Каспийск,,,1740,Яндекс
21993,47643678,Черкесск,,,1740,Яндекс
21994,47643679,Назрань,,,1740,Яндекс
21995,47643680,Новомосковск (Тульская область),,,1740,Яндекс
21996,47643681,Раменское,,,1740,Яндекс
21997,47643682,Первоуральск,,,1740,Яндекс
21998,47643683,Кызыл,,,1740,Яндекс
21999,47643684,Новый Уренгой,,,1740,Яндекс
22000,47643685,Орехово-Зуево,,,1740,Яндекс
22001,47643686,Невинномысск,,,1740,Яндекс
22002,47643687,Обнинск,,,1740,Яндекс
22003,47643688,Долгопрудный,,,1740,Яндекс
22004,47643689,Октябрьский (Республика Башкортостан),,,1740,Яндекс
22005,47643690,Димитровград,,,1740,Яндекс
22006,47643691,Ессентуки,,,1740,Яндекс
22007,47643692,Камышин,,,1740,Яндекс
22008,47643693,Евпатория,,,1740,Яндекс
22009,47643694,Жуковский,,,1740,Яндекс
22010,47643695,Пушкино (Московская область),,,1740,Яндекс
22011,47643696,Реутов,,,1740,Яндекс
22012,47643697,Муром,,,1740,Яндекс
22013,47643698,Новошахтинск,,,1740,Яндекс
22014,47643699,Ноябрьск,,,1740,Яндекс
22015,47643700,Артем,,,1740,Яндекс
22016,47643701,Северск (Томская область),,,1740,Яндекс
22017,47643702,Ачинск,,,1740,Яндекс
22018,47643703,Арзамас,,,1740,Яндекс
22019,47643704,Бердск,,,1740,Яндекс
22020,47643705,Ногинск,,,1740,Яндекс
22021,47643706,Элиста,,,1740,Яндекс
22022,47643707,Елец,,,1740,Яндекс
22023,47643708,Ханты-Мансийск,,,1740,Яндекс
22024,47643718,Железногорск (Курская область),,,1740,Яндекс
22025,47643719,Зеленодольск (Республика Татарстан),,,1740,Яндекс
22026,47643720,Новокуйбышевск,,,1740,Яндекс
22027,47643721,Сергиев Посад,,,1740,Яндекс
22030,47644069,Москва,55.809343,37.628505,1455,HeadHunter
22032,47644215,Санкт-Петербург,59.935543,30.327349,880080,TransPerfect
22038,47646560,Москва,55.75052,37.539401,577705,Инвестиционная компания Фридом Финанс
22040,47647365,Москва,,,301,ABBYY
22041,47648000,Москва,,,4181,Банк ВТБ (ПАО)
22049,47649755,Москва,,,4649269,"Иннотех, Группа компаний"
22053,47651702,Пермь,57.957381,56.245721,4586593,Ригинтел
22054,47651712,Пермь,57.957381,56.245721,4586593,Ригинтел
22057,47652892,Москва,55.784207,37.55955,1172800,Кросс технолоджис
22062,47653612,Пермь,,,44272,ЭР-Телеком
22066,47654480,Москва,55.825275,37.499857,4600821,КСОР
22068,47655106,Владивосток,43.167333,131.90337,640564,"Бубль Гум, Розничная сеть"
22069,47655553,Владивосток,43.133552,131.904313,768514,Цифровая мозаика
22070,47655725,Красноярск,,,1493355,Сеть автомаркетов Зарулем
22073,47656132,Новокузнецк,,,64174,2ГИС
22074,47656133,Барнаул,,,64174,2ГИС
22075,47656135,Красноярск,,,64174,2ГИС
22076,47656139,Екатеринбург,,,64174,2ГИС
22077,47656142,Томск,,,64174,2ГИС
22078,47656146,Новосибирск,,,64174,2ГИС
